	A	W	E	U	N	B	S	P	AW	AE	AU	AN	AB	AS	AP	WE	WU	WN	WB	WS	WP	EU	EN	EB	ES	EP	UN	UB	US	UP	NB	NS	NP	BS	BP	SP	AWE	AWU	AWN	AWB	AWS	AWP	AEU	AEN	AEB	AES	AEP	AUN	AUB	AUS	AUP	ANB	ANS	ANP	ABS	ABP	ASP	WEU	WEN	WEB	WES	WEP	WUN	WUB	WUS	WUP	WNB	WNS	WNP	WBS	WBP	WSP	EUN	EUB	EUS	EUP	ENB	ENS	ENP	EBS	EBP	ESP	UNB	UNS	UNP	UBS	UBP	USP	NBS	NBP	NSP	BSP	AWEU	AWEN	AWEB	AWES	AWEP	AWUN	AWUB	AWUS	AWUP	AWNB	AWNS	AWNP	AWBS	AWBP	AWSP	AEUN	AEUB	AEUS	AEUP	AENB	AENS	AENP	AEBS	AEBP	AESP	AUNB	AUNS	AUNP	AUBS	AUBP	AUSP	ANBS	ANBP	ANSP	ABSP	WEUN	WEUB	WEUS	WEUP	WENB	WENS	WENP	WEBS	WEBP	WESP	WUNB	WUNS	WUNP	WUBS	WUBP	WUSP	WNBS	WNBP	WNSP	WBSP	EUNB	EUNS	EUNP	EUBS	EUBP	EUSP	ENBS	ENBP	ENSP	EBSP	UNBS	UNBP	UNSP	UBSP	NBSP	NA
81	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88	9.12E-08	9.19E-08	1.83E-05	3.87E-07	0.000706473	0.00041333	9.67E-07	1.06E-06	3.65E-08	1.52E-06	1.03E-07	0.000133863	6.40E-05	2.18E-07	2.45E-07	1.53E-06	1.03E-07	0.000133901	6.45E-05	2.18E-07	2.45E-07	6.17E-06	0.007349028	0.0005634	1.08E-05	1.37E-05	0.000150748	0.000266765	2.97E-07	3.97E-07	0.439144369	0.00018383	0.000185601	0.000635512	0.000712556	5.59E-07	1.52E-07	1.57E-08	8.80E-06	5.10E-06	2.63E-08	3.30E-08	6.91E-07	0.000313767	5.86E-05	8.05E-07	1.26E-06	1.38E-05	2.13E-05	4.11E-08	8.30E-08	0.011819135	2.28E-05	2.37E-05	3.66E-05	4.72E-05	1.09E-07	6.97E-07	0.000314569	5.92E-05	8.07E-07	1.27E-06	1.39E-05	2.16E-05	4.13E-08	8.33E-08	0.01185798	2.28E-05	2.37E-05	3.67E-05	4.77E-05	1.09E-07	0.00062186	0.00024537	1.60E-06	5.05E-06	0.287778575	0.00102519	0.001132312	0.000425345	0.000544921	4.24E-06	0.027660802	2.82E-05	3.39E-05	6.48E-05	0.000160526	1.74E-07	0.057453449	0.059694726	4.53E-05	0.000220558	4.93E-08	1.72E-05	3.68E-06	6.59E-08	9.64E-08	1.12E-06	2.04E-06	5.38E-09	1.50E-08	0.000416081	1.50E-06	1.83E-06	2.99E-06	4.29E-06	1.79E-08	4.16E-05	1.87E-05	1.32E-07	4.21E-07	0.007619263	4.08E-05	6.19E-05	1.52E-05	3.00E-05	4.68E-07	0.001254154	2.16E-06	4.68E-06	5.95E-06	2.21E-05	3.30E-08	0.001890222	0.002405084	5.86E-06	2.62E-05	4.19E-05	1.88E-05	1.33E-07	4.23E-07	0.007638996	4.09E-05	6.24E-05	1.53E-05	3.01E-05	4.69E-07	0.001273177	2.17E-06	4.70E-06	5.99E-06	2.21E-05	3.30E-08	0.001892661	0.002435242	5.87E-06	2.63E-05	0.012077486	7.21E-05	0.000248153	3.53E-05	0.000143271	1.03E-06	0.009380771	0.014196665	0.000208244	6.73E-05	0.003093377	0.008675693	9.18E-06	5.53E-05	0.011635427	
89	4.07E-07	4.14E-07	5.65E-06	4.08E-06	0.778020346	3.24E-06	1.17E-05	8.49E-05	5.42E-08	2.86E-07	3.09E-07	0.004274676	1.52E-07	8.27E-07	1.97E-06	2.87E-07	3.10E-07	0.004310078	1.54E-07	8.42E-07	2.00E-06	1.05E-06	0.017801358	8.18E-07	5.66E-06	8.04E-06	0.020216265	8.26E-07	6.61E-06	9.00E-06	0.011316133	0.051780554	0.053298824	2.27E-06	4.87E-06	1.72E-05	5.02E-08	5.56E-08	0.000160115	1.82E-08	1.21E-07	2.19E-07	2.35E-07	0.000761133	9.57E-08	6.83E-07	1.05E-06	0.000855185	9.45E-08	7.91E-07	1.19E-06	0.000261619	0.001357715	0.001784222	2.02E-07	3.59E-07	1.91E-06	2.36E-07	0.000775039	9.72E-08	6.92E-07	1.06E-06	0.00087051	9.56E-08	8.01E-07	1.20E-06	0.000267014	0.001359584	0.001808639	2.06E-07	3.67E-07	1.93E-06	0.004518762	4.24E-07	3.63E-06	6.07E-06	0.00124704	0.00219852	0.006231487	1.10E-06	1.77E-06	7.00E-06	0.00126608	0.002395018	0.007167529	1.21E-06	1.84E-06	8.11E-06	0.001966264	0.002674931	0.010086326	3.00E-06	4.14E-09	7.32E-06	1.23E-08	7.81E-09	9.37E-09	6.92E-06	1.22E-08	7.50E-09	8.75E-09	2.03E-05	9.53E-06	1.41E-05	2.31E-08	3.12E-08	1.52E-08	6.71E-05	7.00E-08	5.49E-08	5.23E-08	0.000120926	1.92E-05	8.63E-05	1.17E-07	1.57E-07	8.95E-08	0.000113484	1.77E-05	8.20E-05	1.29E-07	1.61E-07	8.49E-08	0.000156155	0.000236916	9.41E-05	2.76E-07	6.75E-05	7.04E-08	5.52E-08	5.25E-08	0.000127675	1.93E-05	8.68E-05	1.23E-07	1.61E-07	9.00E-08	0.000118092	1.78E-05	8.23E-05	1.32E-07	1.63E-07	8.52E-08	0.000156609	0.000244264	9.43E-05	2.82E-07	0.000912581	8.80E-05	0.00062415	7.82E-07	8.31E-07	5.23E-07	0.000296149	0.00126471	0.000195143	1.36E-06	0.000288792	0.001318735	0.000184585	1.44E-06	0.001500125	
90	4.10E-07	4.32E-07	8.64E-06	4.87E-06	0.878494598	4.50E-06	7.31E-07	6.71E-05	4.04E-08	3.44E-07	2.94E-07	0.002265686	1.92E-07	4.23E-08	1.09E-06	3.52E-07	2.99E-07	0.002316442	2.02E-07	4.36E-08	1.12E-06	1.66E-06	0.018255395	2.07E-06	3.71E-07	6.33E-06	0.022043795	1.86E-06	3.17E-07	5.60E-06	0.005840341	0.002323902	0.033360485	2.09E-07	4.83E-06	1.17E-06	1.07E-08	9.59E-09	7.34E-05	2.85E-08	1.60E-09	2.46E-08	6.25E-08	0.000615977	2.37E-07	1.23E-08	1.69E-07	0.000709527	2.28E-07	1.13E-08	1.47E-07	0.000121905	7.33E-05	0.000915931	2.79E-08	4.61E-07	2.83E-08	6.35E-08	0.000631938	2.49E-07	1.26E-08	1.72E-07	0.000726602	2.36E-07	1.15E-08	1.50E-07	0.000127816	7.50E-05	0.000943148	2.91E-08	4.79E-07	2.90E-08	0.00450098	1.49E-06	7.39E-08	9.77E-07	0.000997071	0.00062953	0.005447238	2.42E-07	3.59E-06	1.97E-07	0.001087214	0.000725316	0.006394521	2.32E-07	2.57E-06	1.74E-07	0.000123226	0.00148949	0.000936083	4.70E-07	1.32E-09	1.36E-05	3.62E-09	2.35E-10	2.50E-09	1.49E-05	3.68E-09	2.31E-10	2.37E-09	1.02E-05	1.35E-06	1.93E-05	5.63E-10	7.03E-09	4.48E-10	0.000150335	2.83E-08	1.69E-09	1.41E-08	8.92E-05	1.36E-05	0.000177069	4.35E-09	5.10E-08	3.09E-09	9.98E-05	1.50E-05	0.00019031	4.48E-09	4.82E-08	2.95E-09	9.85E-06	0.000138206	1.94E-05	8.29E-09	0.000151253	2.90E-08	1.72E-09	1.44E-08	9.74E-05	1.39E-05	0.000178373	4.55E-09	5.27E-08	3.17E-09	0.0001049	1.52E-05	0.00019102	4.63E-09	4.93E-08	3.01E-09	1.04E-05	0.000146332	1.97E-05	8.62E-09	0.000939134	0.000153743	0.001453857	3.56E-08	3.23E-07	1.79E-08	9.12E-05	0.001205058	0.000181037	6.26E-08	0.000102016	0.001273073	0.000194583	5.92E-08	0.000141248	
91	2.73E-06	4.53E-06	4.86E-05	4.87E-05	0.592761074	8.53E-06	2.81E-06	9.26E-05	2.96E-07	2.03E-06	2.36E-06	0.005396158	4.36E-07	2.23E-07	3.63E-06	3.21E-06	3.60E-06	0.005518695	6.19E-07	3.02E-07	5.62E-06	1.09E-05	0.06969294	4.70E-06	2.07E-06	1.47E-05	0.090239763	5.31E-06	2.41E-06	1.56E-05	0.006325158	0.005422404	0.138595118	4.41E-07	8.15E-06	3.70E-06	1.67E-07	1.84E-07	0.000101997	6.67E-08	1.71E-08	2.45E-07	9.26E-07	0.001179125	4.42E-07	1.24E-07	1.12E-06	0.001406344	4.95E-07	1.39E-07	1.25E-06	0.000124894	9.92E-05	0.001831664	4.61E-08	6.56E-07	1.84E-07	1.32E-06	0.001230806	8.66E-07	1.70E-07	1.63E-06	0.001465618	7.74E-07	1.87E-07	1.79E-06	0.000132162	0.000102896	0.001926935	6.79E-08	1.07E-06	2.49E-07	0.01204732	3.48E-06	9.41E-07	5.29E-06	0.001505778	0.001189454	0.014866506	4.50E-07	4.28E-06	1.14E-06	0.001794599	0.001418736	0.018628354	5.04E-07	4.79E-06	1.27E-06	0.000125671	0.002355316	0.001847739	6.67E-07	1.06E-07	4.35E-05	4.25E-08	9.24E-09	1.24E-07	5.17E-05	4.59E-08	1.06E-08	1.37E-07	8.06E-06	3.44E-06	6.48E-05	4.05E-09	6.08E-08	1.35E-08	0.000647204	3.19E-07	8.39E-08	8.88E-07	9.37E-05	4.32E-05	0.000743729	2.78E-08	3.73E-07	9.83E-08	0.000112448	5.17E-05	0.000855204	3.25E-08	4.20E-07	1.09E-07	7.50E-06	0.000141299	6.46E-05	4.12E-08	0.00065034	4.57E-07	1.07E-07	1.13E-06	0.000106871	4.40E-05	0.00074834	4.30E-08	5.63E-07	1.26E-07	0.000120209	5.23E-05	0.00085695	4.65E-08	5.28E-07	1.39E-07	8.18E-06	0.000153695	6.56E-05	6.17E-08	0.001400875	0.000654865	0.0070726	3.23E-07	3.39E-06	9.00E-07	9.51E-05	0.001615257	0.000752485	3.79E-07	0.000114163	0.001867651	0.000865179	4.26E-07	0.000143437	
92	7.65E-08	4.25E-07	8.36E-07	3.59E-07	0.989636039	7.11E-07	7.77E-08	5.58E-07	8.03E-09	1.01E-08	5.93E-09	0.000645176	1.47E-08	2.29E-09	8.56E-09	3.37E-08	2.10E-08	0.001238202	3.96E-08	8.12E-09	3.03E-08	1.75E-08	0.001969956	4.90E-08	1.03E-08	2.28E-08	0.001726105	2.99E-08	6.00E-09	1.23E-08	0.001386152	0.000647883	0.002427735	1.49E-08	4.05E-08	8.65E-09	1.02E-09	4.50E-10	5.59E-06	2.31E-09	2.45E-10	5.97E-10	3.49E-10	7.08E-06	2.15E-09	2.31E-10	4.35E-10	6.00E-06	9.47E-10	1.32E-10	2.34E-10	8.95E-06	3.01E-06	7.97E-06	5.72E-10	1.21E-09	1.75E-10	1.55E-09	3.03E-05	1.28E-08	1.03E-09	1.93E-09	1.12E-05	3.87E-09	4.56E-10	8.09E-10	4.09E-05	5.63E-06	1.49E-05	2.34E-09	4.94E-09	6.04E-10	1.12E-05	3.12E-09	3.53E-10	5.57E-10	4.10E-05	7.12E-06	1.39E-05	2.18E-09	3.80E-09	4.40E-10	1.47E-05	6.04E-06	1.10E-05	9.60E-10	1.60E-09	2.37E-10	9.04E-06	1.85E-05	8.02E-06	1.23E-09	5.52E-11	5.48E-07	7.26E-10	3.39E-11	7.00E-11	1.94E-07	1.83E-10	1.35E-11	2.57E-11	8.77E-07	7.96E-08	2.69E-07	7.97E-11	2.52E-10	1.85E-11	2.08E-07	1.34E-10	1.09E-11	1.79E-11	9.43E-07	1.23E-07	2.65E-07	8.11E-11	1.71E-10	1.38E-11	3.37E-07	1.15E-07	2.27E-07	3.29E-11	6.35E-11	7.99E-12	1.34E-07	4.71E-07	1.60E-07	4.54E-11	9.36E-07	1.21E-09	5.58E-11	9.19E-11	1.54E-05	5.53E-07	1.19E-06	7.35E-10	1.54E-09	7.08E-11	2.22E-06	1.96E-07	3.85E-07	1.85E-10	3.57E-10	2.59E-11	8.86E-07	3.10E-06	2.72E-07	2.55E-10	1.63E-06	2.10E-07	3.52E-07	1.36E-10	2.25E-10	1.81E-11	9.54E-07	2.08E-06	2.67E-07	1.73E-10	3.41E-07	6.76E-07	2.29E-07	6.43E-11	4.76E-07	
93	1.04E-08	1.44E-06	6.14E-07	2.71E-08	0.990032662	1.64E-06	1.04E-08	3.80E-08	9.23E-09	4.91E-09	6.81E-10	0.000383682	1.27E-08	3.57E-10	8.93E-10	1.36E-07	1.77E-08	0.002897759	2.43E-07	9.28E-09	2.32E-08	7.60E-09	0.001752139	1.68E-07	4.93E-09	9.36E-09	0.000530282	2.13E-08	6.84E-10	1.22E-09	0.002979583	0.000384056	0.000625452	1.28E-08	2.69E-08	8.97E-10	2.30E-09	3.03E-10	7.36E-06	4.68E-09	1.54E-10	4.01E-10	1.61E-10	4.49E-06	3.39E-09	1.03E-10	1.99E-10	1.05E-06	4.48E-10	1.65E-11	2.98E-11	8.52E-06	7.12E-07	1.26E-06	2.27E-10	5.93E-10	2.18E-11	3.62E-09	6.81E-05	8.96E-08	2.32E-09	4.48E-09	1.08E-05	9.29E-09	3.05E-10	5.51E-10	9.61E-05	7.38E-06	1.31E-05	4.71E-09	1.23E-08	4.03E-10	6.06E-06	5.34E-09	1.62E-10	2.58E-10	7.63E-05	4.50E-06	7.09E-06	3.42E-09	6.63E-09	2.01E-10	1.20E-05	1.05E-06	1.60E-06	4.51E-10	8.17E-10	2.99E-11	8.55E-06	1.43E-05	1.27E-06	5.99E-10	4.79E-11	9.55E-07	8.93E-10	3.14E-11	5.88E-11	1.31E-07	1.18E-10	4.35E-12	7.65E-12	1.95E-06	7.68E-08	1.67E-07	6.35E-11	1.53E-10	5.67E-12	6.68E-08	6.80E-11	2.35E-12	3.69E-12	1.29E-06	4.56E-08	8.08E-08	4.47E-11	8.35E-11	2.89E-12	1.79E-07	9.38E-09	1.58E-08	6.20E-12	1.09E-11	4.38E-13	1.02E-07	2.31E-07	1.19E-08	8.08E-12	1.41E-06	1.37E-09	4.81E-11	7.54E-11	3.16E-05	9.60E-07	1.70E-06	8.98E-10	1.68E-09	5.91E-11	3.46E-06	1.32E-07	2.22E-07	1.18E-10	2.08E-10	7.69E-12	1.96E-06	4.45E-06	1.68E-07	1.54E-10	1.94E-06	6.71E-08	1.02E-07	6.84E-11	1.07E-10	3.71E-12	1.30E-06	2.36E-06	8.12E-08	8.40E-11	1.81E-07	3.09E-07	1.59E-08	1.10E-11	2.32E-07	
94	5.65E-10	3.77E-08	2.10E-08	7.65E-10	0.972693586	3.89E-08	5.66E-10	8.94E-10	5.12E-10	3.15E-10	2.07E-11	0.000319325	5.40E-10	1.65E-11	2.35E-11	3.16E-09	6.33E-10	0.009533151	3.48E-09	5.13E-10	7.11E-10	3.81E-10	0.005274414	3.31E-09	3.15E-10	4.24E-10	0.000333087	6.62E-10	2.07E-11	2.77E-11	0.009565161	0.000319361	0.000342021	5.41E-10	7.41E-10	2.35E-11	1.09E-10	9.64E-12	1.88E-05	1.14E-10	7.49E-12	1.11E-11	6.75E-12	1.23E-05	1.21E-10	5.44E-12	7.61E-12	5.55E-07	1.08E-11	3.32E-13	4.57E-13	1.90E-05	5.24E-07	5.76E-07	8.26E-12	1.25E-11	3.82E-13	1.34E-10	0.000402627	1.32E-09	1.09E-10	1.51E-10	2.00E-05	1.48E-10	9.66E-12	1.32E-11	0.000429709	1.88E-05	2.07E-05	1.14E-10	1.71E-10	1.11E-11	1.30E-05	1.52E-10	6.77E-12	8.94E-12	0.000406969	1.23E-05	1.35E-05	1.22E-10	1.72E-10	7.63E-12	2.02E-05	5.55E-07	6.07E-07	1.09E-11	1.51E-11	4.58E-13	1.90E-05	2.09E-05	5.76E-07	1.26E-11	3.41E-12	3.38E-06	5.80E-11	2.73E-12	3.86E-12	1.34E-07	3.88E-12	1.64E-13	2.28E-13	3.73E-06	1.21E-07	1.43E-07	2.93E-12	4.50E-12	1.90E-13	8.06E-08	3.92E-12	1.07E-13	1.43E-13	3.54E-06	7.31E-08	8.55E-08	3.10E-12	4.46E-12	1.21E-13	1.41E-07	2.87E-09	3.35E-09	1.87E-13	2.64E-13	6.28E-15	1.25E-07	1.51E-07	3.06E-09	2.18E-13	3.74E-06	7.33E-11	3.42E-12	4.56E-12	0.000120443	3.39E-06	3.97E-06	5.82E-11	8.34E-11	3.87E-12	4.20E-06	1.34E-07	1.57E-07	3.89E-12	5.46E-12	2.29E-13	3.73E-06	4.51E-06	1.43E-07	4.52E-12	3.95E-06	8.07E-08	9.31E-08	3.93E-12	5.29E-12	1.43E-13	3.54E-06	4.22E-06	8.56E-08	4.47E-12	1.41E-07	1.67E-07	3.35E-09	2.65E-13	1.51E-07	
95	4.31E-10	3.63E-08	1.82E-08	4.49E-10	0.905976751	3.64E-08	4.31E-10	4.61E-10	4.47E-10	2.37E-10	1.01E-11	0.000460335	4.50E-10	9.72E-12	1.04E-11	3.64E-09	4.65E-10	0.034052986	4.08E-09	4.47E-10	4.77E-10	2.47E-10	0.016991927	3.67E-09	2.37E-10	2.53E-10	0.000465371	4.68E-10	1.01E-11	1.08E-11	0.03408222	0.000460348	0.00046864	4.50E-10	4.80E-10	1.04E-11	1.17E-10	6.91E-12	6.43E-05	1.28E-10	6.49E-12	7.18E-12	4.23E-12	3.90E-05	1.19E-10	3.98E-12	4.39E-12	1.09E-06	7.07E-12	1.59E-13	1.75E-13	6.45E-05	1.07E-06	1.10E-06	6.61E-12	7.38E-12	1.66E-13	1.24E-10	0.001843102	1.40E-09	1.17E-10	1.29E-10	6.55E-05	1.37E-10	6.91E-12	7.60E-12	0.002022252	6.44E-05	6.63E-05	1.28E-10	1.43E-10	7.18E-12	3.97E-05	1.27E-10	4.23E-12	4.63E-12	0.001847962	3.90E-05	4.02E-05	1.19E-10	1.33E-10	4.39E-12	6.57E-05	1.09E-06	1.12E-06	7.08E-12	7.84E-12	1.75E-13	6.45E-05	6.65E-05	1.10E-06	7.38E-12	1.99E-12	1.17E-05	4.08E-11	1.88E-12	2.06E-12	3.47E-07	2.25E-12	8.42E-14	9.23E-14	1.33E-05	3.33E-07	3.55E-07	2.11E-12	2.35E-12	8.74E-14	1.87E-07	2.04E-12	4.83E-14	5.27E-14	1.18E-05	1.80E-07	1.92E-07	1.92E-12	2.12E-12	5.01E-14	3.52E-07	4.88E-09	5.19E-09	8.61E-14	9.50E-14	1.88E-15	3.37E-07	3.61E-07	5.00E-09	8.96E-14	1.22E-05	4.34E-11	1.99E-12	2.17E-12	0.000484989	1.17E-05	1.25E-05	4.09E-11	4.51E-11	2.06E-12	1.39E-05	3.47E-07	3.69E-07	2.26E-12	2.49E-12	9.24E-14	1.33E-05	1.43E-05	3.56E-07	2.35E-12	1.24E-05	1.87E-07	1.99E-07	2.04E-12	2.24E-12	5.28E-14	1.19E-05	1.27E-05	1.92E-07	2.12E-12	3.52E-07	3.76E-07	5.19E-09	9.50E-14	3.61E-07	
96	1.59E-07	4.85E-05	1.49E-05	1.60E-07	0.163167514	4.86E-05	1.59E-07	1.61E-07	7.03E-07	2.31E-07	4.63E-09	0.001000758	7.04E-07	4.59E-09	4.65E-09	7.26E-06	7.09E-07	0.280182046	8.55E-06	7.03E-07	7.12E-07	2.33E-07	0.088549645	7.27E-06	2.31E-07	2.34E-07	0.001001702	7.09E-07	4.63E-09	4.68E-09	0.280202906	0.001000761	0.001002315	7.04E-07	7.13E-07	4.65E-09	2.42E-07	7.75E-09	0.00086549	2.77E-07	7.68E-09	7.80E-09	3.38E-09	0.000371935	2.42E-07	3.35E-09	3.40E-09	5.72E-06	7.77E-09	7.42E-11	7.54E-11	0.00086561	5.71E-06	5.73E-06	7.69E-09	7.82E-09	7.46E-11	2.44E-07	0.048337376	3.23E-06	2.42E-07	2.46E-07	0.000866648	2.80E-07	7.76E-09	7.88E-09	0.055205503	0.000865494	0.0008674	2.77E-07	2.82E-07	7.80E-09	0.000372432	2.45E-07	3.38E-09	3.44E-09	0.048344213	0.000371936	0.000372754	2.42E-07	2.46E-07	3.40E-09	0.000866772	5.72E-06	5.73E-06	7.77E-09	7.90E-09	7.54E-11	0.000865614	0.000867526	5.73E-06	7.82E-09	4.50E-09	0.000306812	1.74E-07	4.44E-09	4.53E-09	5.02E-06	5.28E-09	1.04E-10	1.06E-10	0.000358557	5.01E-06	5.03E-06	5.21E-09	5.32E-09	1.05E-10	2.54E-06	4.51E-09	5.30E-11	5.40E-11	0.000306968	2.53E-06	2.54E-06	4.46E-09	4.55E-09	5.34E-11	5.02E-06	3.77E-08	3.79E-08	1.05E-10	1.07E-10	1.05E-12	5.01E-06	5.03E-06	3.78E-08	1.06E-10	0.000307618	1.76E-07	4.50E-09	4.58E-09	0.019429768	0.000306815	0.000308142	1.74E-07	1.77E-07	4.53E-09	0.00035954	5.02E-06	5.04E-06	5.28E-09	5.39E-09	1.07E-10	0.000358561	0.000360179	5.03E-06	5.32E-09	0.000307805	2.54E-06	2.55E-06	4.51E-09	4.60E-09	5.40E-11	0.000306972	0.000308351	2.54E-06	4.55E-09	5.02E-06	5.05E-06	3.79E-08	1.07E-10	5.03E-06	
